User ID,Name,Linked Accounts,Money Sources,Total Credit Amount,Transfer Accounts,Transaction Amount,Employment Status,Education Level,Marital Status,Fraud Indicator
237,Name 237,1,"['2280195061343781', '5163781498288908', '5258351970859752']",35001.71,['4879387329598560'],24048.48,Student,Bachelor,Single,0
238,Name 238,3,['2720247387343835'],57511.46,['4671302896736055'],47526.88,Employed,Master,Single,0
239,Name 239,2,['2297655409505574'],233714.78,['4852146959023591'],150000.0,Student,High School,Married,0
240,Name 240,2,"['5518757000485291', '2720336940394599', '2224296340890052']",259214.34,['4812665185910734'],212209.23,Student,High School,Single,1
241,Name 241,1,"['2228283679199418', '2249136767303935', '5281565981820781']",260249.26,['4041440735352750'],131785.95,Employed,PhD,Single,0
242,Name 242,2,"['2702761853867582', '5122879758995152']",150000.0,['4350110015200566'],90244.91,Employed,Bachelor,Divorced,0
243,Name 243,2,"['2720414104081011', '2292110218268373', '5318190547984364']",144877.31,['4317291148537231'],66910.24,Employed,Master,Single,0
244,Name 244,2,['2261654500649623'],144538.74,['4610405693175080'],118245.79,Student,Bachelor,Single,0
245,Name 245,3,['2720278745841848'],167048.11,['4363698803973654'],34691.86,Student,PhD,Divorced,1
246,Name 246,1,['5133568819191359'],131746.59,['4800454329380318'],41355.09,Employed,Bachelor,Divorced,0
247,Name 247,2,['5570378158515436'],178423.48,['4054959915608685'],91973.92,Employed,PhD,Divorced,0
248,Name 248,1,"['2302952293065655', '2242089542836603']",278552.17,['4726594935884541'],128412.9,Employed,High School,Single,0
249,Name 249,1,['2257632091613337'],140374.36,['4903991541703302'],68310.37,Unemployed,Master,Married,0
250,Name 250,1,"['5534253755343679', '2271290009068193', '2714799462142407']",244203.1,['4677784471447832'],166703.29,Unemployed,Bachelor,Single,1
251,Name 251,2,['2410912029187891'],206383.18,['4518266515446742'],46408.49,Unemployed,Bachelor,Single,1
252,Name 252,1,['5543130686831825'],250807.98,['4923712818464808'],215428.69,Student,High School,Divorced,1
253,Name 253,1,"['2229695046930457', '2720718203714052', '2249779220766105']",28696.89,['4995563935225694'],8696.11,Unemployed,High School,Single,0
254,Name 254,1,"['2464219960543313', '2507722376180884']",248288.77,"['4935131893883954', '4000928803941347', '4060309728058839']",185365.03,Employed,Bachelor,Married,0
255,Name 255,1,"['5201263175719707', '2287105539702966', '2227997923100861']",189561.2,['4129407553370516'],100390.43,Employed,High School,Married,0
256,Name 256,2,['2243290913578720'],192918.77,['4313860453713704'],191283.38,Unemployed,PhD,Divorced,1
257,Name 257,2,"['5248815117638017', '2289423427182433']",122630.57,['4387460821687267'],46012.97,Unemployed,High School,Married,0
258,Name 258,1,['5499007774419289'],81878.55,['4832239038686127'],68203.99,Employed,PhD,Married,0
259,Name 259,1,"['2442949264927252', '5516937175938694']",243800.97,['4706719573333121'],54261.63,Student,Bachelor,Divorced,0
260,Name 260,2,['5455186204273342'],152226.56,['4707531661181331'],57092.14,Employed,Master,Divorced,0
261,Name 261,1,['2361693592046685'],276446.43,['4857004388661447'],60135.48,Employed,High School,Divorced,0
262,Name 262,1,"['2720099870016638', '2591971759093985']",179944.83,['4291310281590797'],176469.83,Unemployed,PhD,Divorced,0
263,Name 263,2,['2269253628723220'],119731.39,['4070197804376128'],150000.0,Student,PhD,Divorced,0
264,Name 264,3,['2238837948999292'],195497.56,['4979502502040425'],150000.0,Unemployed,Master,Single,1
265,Name 265,1,"['2720753911791365', '2287082019626686']",139522.68,['4240737110539425'],35471.66,Employed,High School,Single,0
266,Name 266,2,"['2231019993039038', '2230941119449398']",152993.78,['4950219425488135'],43013.11,Student,Bachelor,Single,0
267,Name 267,1,"['2290792183926697', '2615473827127020']",85727.04,['4583483975004776'],78041.18,Employed,High School,Married,0
268,Name 268,2,"['2292592967375501', '2289548610569937']",283308.25,['4015884179632254'],92268.69,Employed,Bachelor,Married,0
269,Name 269,2,"['2703438936977246', '2236034465334416']",150000.0,['4313196347252546'],130782.54,Unemployed,High School,Married,0
270,Name 270,3,"['5190795990197927', '2269785867353813']",150000.0,['4149003815215940'],150000.0,Employed,Master,Married,0
271,Name 271,2,"['5418888807702009', '2720656085859407', '5140145996914712']",167796.55,['4930181561474219'],83146.77,Unemployed,PhD,Married,1
272,Name 272,2,['2265015181040241'],228148.19,"['4087981209311702', '4811825632804929', '4976463012184745']",108377.94,Student,Bachelor,Divorced,0
273,Name 273,3,"['2246308090821106', '2720227579087978']",290032.03,['4670842264896461'],190890.8,Unemployed,High School,Married,1
274,Name 274,1,['5408340639403655'],44881.74,['4049635435079999'],44320.47,Employed,Bachelor,Single,0
275,Name 275,2,['2620337963295011'],251891.35,['4451204759546512'],234596.28,Unemployed,PhD,Divorced,1
276,Name 276,2,['5500344488441755'],238099.69,['4180872825446954'],127544.07,Employed,High School,Single,0
277,Name 277,1,"['2241940437165667', '2288790004489162']",264589.13,['4500605485528072'],173998.73,Employed,Master,Married,0
278,Name 278,2,"['2697784620562010', '5248864127054039', '2715886496713466']",267976.52,['4174021077180980'],213470.06,Unemployed,High School,Married,1
279,Name 279,2,"['2720615275526366', '2285463812476812']",258888.09,['4206382550783555'],98989.99,Student,PhD,Married,0
280,Name 280,2,['2224213931566454'],64501.35,['4316737977690161'],51133.82,Unemployed,High School,Divorced,0
281,Name 281,1,"['5499862638105296', '2544325640873568']",49338.45,['4924285235144070'],11010.3,Employed,High School,Single,0
282,Name 282,3,"['2707912579770619', '2446251033623122', '5198058693670761']",114508.77,['4767470458944147'],65427.42,Employed,High School,Single,0
283,Name 283,2,"['2242553456945221', '5241565826622581']",180195.27,['4538261365150037'],164985.62,Student,High School,Married,0
284,Name 284,3,"['2720146394666305', '2720669671637038', '5350078759051346']",257608.18,['4586967993618309'],97139.11,Employed,Master,Divorced,1
285,Name 285,1,['2474217272012611'],147488.19,['4058864456200486'],123992.12,Student,Master,Divorced,0
286,Name 286,2,"['2275408477529589', '2237373618783825']",256959.99,['4016346482813996'],113503.36,Student,PhD,Divorced,0
287,Name 287,2,"['2715356447172824', '2245233258326972']",96558.02,"['4840530751892136', '4651858995110181', '4846561459197548']",95658.95,Unemployed,Master,Divorced,0
288,Name 288,2,['2670939607814484'],270909.24,['4386158484848678'],184225.5,Student,Bachelor,Divorced,1
289,Name 289,3,"['2263308034440367', '2493845005590672']",85233.62,['4187303666711663'],19455.02,Student,Bachelor,Married,0
290,Name 290,1,"['2241724641793591', '2263871158557597']",272892.69,['4866959343335016'],239145.52,Student,Bachelor,Married,0
291,Name 291,3,"['5341900648501565', '5523168305178156']",220304.12,['4837925554307628'],210949.72,Student,High School,Single,0
292,Name 292,2,"['2711710477316327', '2252085581996586']",117787.9,['4315908384208977'],150000.0,Student,High School,Married,0
293,Name 293,1,"['2226958028755893', '5265923197304605']",163653.17,['4387059107121155'],52470.93,Unemployed,PhD,Divorced,0
294,Name 294,2,['2264820940870858'],235892.94,['4760377799596063'],80547.86,Employed,PhD,Married,0
295,Name 295,1,['5395727111003778'],151977.36,"['4449968118824548', '4133217004345551', '4724299210806035']",105105.08,Unemployed,PhD,Married,1
296,Name 296,1,"['5591461788650651', '2712716968243531']",285519.9,['4808545160973962'],178400.55,Employed,Bachelor,Single,0
297,Name 297,2,['5207294633541197'],121229.64,['4360727409017153'],104145.36,Unemployed,PhD,Divorced,0
298,Name 298,2,['2264234742770748'],109392.52,['4424921561715696'],38368.42,Unemployed,High School,Single,0
299,Name 299,1,['2430678208607365'],181010.92,['4756813046761064'],150000.0,Student,Master,Divorced,0
300,Name 300,1,['5363267051545494'],23988.17,['4869171948035937'],7169.49,Student,Bachelor,Single,0
301,Name 301,1,['2720946393543391'],202120.06,['4166120479436444'],62602.81,Employed,High School,Married,0
302,Name 302,1,['2720220951824183'],235608.09,['4751882432765117'],114585.04,Employed,High School,Divorced,0
303,Name 303,1,"['2284738676486846', '2295383219936606']",150000.0,['4236467012039219'],138825.61,Student,PhD,Single,0
304,Name 304,1,['2260213850272428'],272386.02,['4668811079659301'],267437.52,Employed,High School,Single,1
305,Name 305,2,"['2717290944063152', '5594419011144782']",133538.61,['4036667921062614'],150000.0,Employed,Bachelor,Married,0
306,Name 306,2,"['5149557632374831', '2262190979052428']",264757.91,['4160855865873553'],91684.48,Unemployed,Master,Married,0
307,Name 307,2,['2307158073463087'],42786.4,"['4820417482308281', '4067950984397917', '4295331840052331']",40817.1,Unemployed,PhD,Divorced,0
308,Name 308,1,"['5529340404763097', '2245932449112130']",187293.94,['4148846866693808'],146430.69,Unemployed,PhD,Single,0
309,Name 309,2,"['2720853472958526', '2245245561160450', '2717854270761224']",85867.73,['4459453228859210'],63743.32,Student,Bachelor,Divorced,0
310,Name 310,1,['2357681056329057'],149759.61,['4264872472455950'],47761.87,Student,High School,Single,0
311,Name 311,1,"['5522856888268458', '2236739366395932']",257042.63,"['4989013009149691', '4901266120844781', '4778047878675985']",152508.11,Unemployed,High School,Divorced,1
312,Name 312,2,['2554816740759662'],32860.87,['4903268129797505'],8886.1,Unemployed,High School,Married,0
313,Name 313,1,"['2323382912016365', '2426983408784881']",20391.26,['4694067111204634'],16994.62,Student,Master,Divorced,0
314,Name 314,2,"['2265666841246303', '5117950196404185']",249340.19,['4129068699538950'],116087.33,Student,PhD,Divorced,0
315,Name 315,2,['2610573794696546'],10637.11,['4418702246107725'],8934.43,Unemployed,High School,Single,0
316,Name 316,2,"['5162200661230994', '2223258381129833']",41018.84,['4102328533165266'],38728.88,Unemployed,Bachelor,Divorced,0
317,Name 317,2,"['2277286304947705', '2235279326518621', '2236641806099654']",193639.74,['4188614868762711'],176871.21,Student,Bachelor,Married,1
318,Name 318,3,"['5122306900172266', '2445390931250579']",253256.67,['4377062033289155'],237283.73,Student,Bachelor,Divorced,0
319,Name 319,1,"['5483200857138854', '2289479880357284']",156191.93,['4044114825107484'],145684.62,Unemployed,PhD,Married,0
320,Name 320,2,['5565322780089896'],129696.19,['4175478135451432'],56953.55,Unemployed,Bachelor,Single,0
321,Name 321,2,['5247717980593371'],294587.29,['4804493658381790'],177669.94,Unemployed,High School,Married,1
322,Name 322,2,"['2704122929602834', '2286875361844745']",264468.4,"['4212012607539955', '4434672703520217', '4058406233939422']",75420.14,Employed,High School,Single,0
323,Name 323,1,"['2624419415235575', '2707480896755077']",150000.0,['4706262528300689'],54480.11,Unemployed,PhD,Single,0
324,Name 324,1,"['2267361107544389', '2715902901009554']",78902.69,['4385075321426891'],33936.91,Unemployed,PhD,Married,0
325,Name 325,2,['2248127767809188'],13759.92,['4673041790521837'],11348.36,Employed,Master,Divorced,0
326,Name 326,1,['2225317439760151'],95311.54,['4851244225015482'],33319.13,Student,High School,Married,0
327,Name 327,3,"['5428037831506386', '2590700739237664']",47719.29,['4076018790981974'],22163.24,Employed,High School,Single,0
328,Name 328,1,"['5515651302532202', '2248700177476895']",152259.77,['4413742284383825'],125953.11,Employed,Bachelor,Divorced,0
329,Name 329,3,"['2447576171574326', '2255835090507739']",167493.24,['4536035524013837'],151869.03,Unemployed,Master,Married,1
330,Name 330,2,['2290930897413525'],43269.37,['4065330531032543'],30886.17,Employed,High School,Divorced,0
331,Name 331,2,['2368551028025249'],121904.02,['4215982340251935'],113257.21,Unemployed,PhD,Married,0
332,Name 332,3,['2720885494994634'],150000.0,"['4730593597815151', '4432964919446804', '4459568121481919']",146595.45,Student,High School,Divorced,0
333,Name 333,3,['2227268568946830'],260835.75,['4396428611295392'],164379.57,Student,PhD,Divorced,1
334,Name 334,1,['2687480526731005'],16888.35,"['4140843615118813', '4867008495446731', '4739712005810890']",4367.3,Unemployed,High School,Divorced,0
335,Name 335,2,"['2268785248808130', '2310998803157383']",192763.01,"['4160953658016611', '4781913688920702', '4462897517959286']",142382.27,Student,High School,Divorced,0
336,Name 336,1,['2258698176928386'],94052.61,['4861307798756432'],39992.48,Unemployed,PhD,Divorced,0
337,Name 337,3,['2360014135931021'],49550.62,['4485031550460803'],31542.91,Employed,Master,Divorced,0
338,Name 338,2,['2713142428816437'],170522.01,['4067899203899007'],34790.56,Student,High School,Married,0
339,Name 339,2,['5370819447711981'],56676.76,['4073157245150208'],20146.38,Student,High School,Divorced,0
340,Name 340,1,['2232613780519571'],82699.41,['4516768544325260'],79493.31,Student,Bachelor,Single,0
341,Name 341,1,"['2257553438002317', '2317098524394440']",150899.76,['4255320571043997'],113894.08,Student,Master,Married,0
342,Name 342,1,"['2223803693861852', '2720142050304638', '2571484569177430']",81390.79,['4596455958136317'],44675.34,Employed,Master,Married,0
343,Name 343,2,"['5435377524586258', '2557617874313715']",169984.83,['4373018327708015'],148470.6,Employed,Bachelor,Married,0
344,Name 344,1,['2581959816708283'],256380.31,['4151204923265513'],170011.07,Employed,High School,Divorced,1
345,Name 345,2,['2245821307553453'],116087.4,['4804539374327820'],91312.2,Unemployed,High School,Married,0
346,Name 346,1,['2589781505233882'],229589.76,['4428516848331154'],149941.81,Employed,PhD,Married,0
347,Name 347,3,['2254675828643740'],28229.74,"['4718724778467415', '4368152070703951', '4207570860377147']",10315.69,Unemployed,PhD,Married,1
348,Name 348,1,"['2268319253823584', '2227635900686433', '2720709291443308']",198072.18,['4956137402106880'],140008.03,Student,Master,Divorced,0
349,Name 349,1,"['2257223837009558', '2274065595810159']",115936.07,['4611207616836874'],71107.11,Employed,PhD,Married,0
350,Name 350,2,"['2498770631964551', '2720091538625942']",267279.86,['4770937201616698'],147516.82,Student,Master,Single,0
351,Name 351,1,['2250399150519303'],201721.8,['4439441869767482'],58634.67,Unemployed,Bachelor,Divorced,1
352,Name 352,2,"['2720515253187084', '5114067953853265', '2359681761865211']",22511.86,['4003242120851057'],150000.0,Student,Bachelor,Single,0
353,Name 353,1,"['2255131177747384', '5442407959352990']",183813.68,"['4087527327847687', '4359069300339151', '4187146765922107']",142572.85,Unemployed,High School,Single,0
354,Name 354,2,['2226036555933090'],73615.51,['4340750901433178'],49036.54,Student,Master,Single,0
355,Name 355,2,['5195750144592635'],76646.0,['4493218354692745'],27736.57,Student,PhD,Single,0
356,Name 356,1,['5304423210465429'],264548.26,['4027708281136266'],72632.25,Student,High School,Divorced,0
357,Name 357,2,['5446798610609174'],212316.41,['4871446621450140'],124353.46,Unemployed,High School,Married,1
358,Name 358,2,['2710663617425865'],92147.33,['4702013882530781'],32363.69,Employed,High School,Divorced,0
359,Name 359,3,"['5237718214994270', '2707210387830851']",128565.07,['4282852817895647'],85919.54,Student,PhD,Divorced,0
360,Name 360,2,"['2367422070498687', '2254560978294652']",228941.85,['4339333670279255'],134154.02,Student,PhD,Married,0
361,Name 361,2,"['2284184719495009', '2286569503648995']",223376.9,['4417705669344015'],178310.91,Student,Bachelor,Single,0
362,Name 362,2,['2291993731703955'],56614.02,"['4299092778173541', '4042094033916102', '4729342157128131']",15448.32,Student,PhD,Single,0
363,Name 363,3,['2448396315243186'],186618.37,['4322874174335944'],97137.83,Unemployed,High School,Single,1
364,Name 364,2,"['5127595942694361', '2279574300095654', '2430550612749739']",256664.61,['4580638478570788'],91320.55,Student,Bachelor,Divorced,0
365,Name 365,1,['2720548643116182'],292937.31,['4839827305497161'],152194.69,Unemployed,Bachelor,Divorced,1
366,Name 366,3,['5385835657356393'],169381.87,['4145894281314546'],112866.92,Unemployed,Bachelor,Divorced,1
367,Name 367,2,['2256445822681619'],85721.18,['4623211855470391'],22108.24,Employed,Master,Divorced,0
368,Name 368,2,"['2710342118895021', '2720823212856140']",173318.9,['4491820272476101'],167944.45,Unemployed,High School,Married,0
369,Name 369,1,['2244529530650928'],206304.76,['4060186980130765'],198951.35,Employed,Master,Single,1
370,Name 370,2,"['2290960836868984', '2239390402201234']",32048.36,['4052331354063867'],15473.92,Unemployed,Bachelor,Divorced,0
